split	genre	dataset	year	sid	score	sentence1	sentence2
dev	main-news	MSRpar	2012test	0478	3.400	"وقال: ""إذا لم يكن هذا ديمقراطياً، فلا بد أنني كنت في الاجتماع الخطأ""."	"وقال وسط تصفيق مدو من أنصاره: ""إذا لم يكن هذا ديمقراطيًا، فلا بد أنني كنت في الاجتماع الخطأ""."
dev	main-news	MSRpar	2012test	0480	2.800	"""إنه نصر كبير لولاية ماين، وانتصار كبير للولايات الأخرى."	ومن الممكن أن يكون برنامج ماين نموذجاً للدول الأخرى.
dev	main-news	MSRpar	2012test	0483	3.000	ومن المقرر أن يتم تسليم طائرات إمبراير بحلول سبتمبر 2006.	سيتم تسليم طائرات بومباردييه وإمبراير إلى الخطوط الجوية الأمريكية بحلول سبتمبر 2006.
dev	main-news	MSRpar	2012test	0488	3.000	"وقال: ""أستطيع أن أقول إن القوة العظمى العالمية أجبرتني على النفي""."	"وقال تايلور في خطاب تم تصويره بالفيديو في منزله: ""لقد أجبرتني القوة العظمى في العالم على النفي""."
dev	main-news	MSRpar	2012test	0490	3.750	واعترف كامبل بأن المحققين بحثوا بدقة في كل جانب من جوانب شؤون كامبل الشخصية والمالية.	وقال العمدة السابق إن المحققين يواصلون التحقيق في كل جانب من جوانب شؤون كامبل الشخصية والمالية تقريبًا.
dev	main-news	MSRpar	2012test	0496	4.400	وارتفعت الإيرادات إلى 616.5 مليون دولار من 610.6 مليون دولار في العام السابق.	ارتفعت الإيرادات قليلاً من 610.6 مليون دولار إلى 616.5 مليون دولار.
dev	main-news	MSRpar	2012test	0497	1.000	وارتفع مؤشر ستاندرد اند بورز 500 الأوسع نطاقا 8.79 نقطة أو 0.96 في المئة الى 929.06.	وقفز مؤشر ناسداك المركب الذي تغلب عليه التكنولوجيا 26 نقطة أو 1.78 بالمئة إلى 1516 نقطة.
dev	main-news	MSRpar	2012test	0499	2.800	ولم يتسن الوصول إلى المدير الرياضي لولاية أيوا بروس فان دي فيلدي ولا مورغان للتعليق.	ولم يؤكد المدير الرياضي لولاية آيوا، بروس فان دي فيلدي، تقديم عرض إلى ليبو.
dev	main-news	MSRpar	2012test	0501	3.250	وعثر أحد حراس الحديقة على النسر الذكر في وقت مبكر من يوم الخميس، وهو يعاني من جروح شديدة في بطنه.	وقالت المتحدثة جولي ماسون إن النسر البالغ من العمر 21 عاما، والذي عثر عليه حارس الحديقة في وقت مبكر من يوم الخميس، كان مصابا بجروح خطيرة في بطنه وظهره.
dev	main-news	MSRpar	2012test	0502	1.750	"وقال أغنيو إن بينيلاس بدأ في استخدام الطعم عندما ""ارتفعت حالات داء الكلب من صفر إلى 30"" في عام 1995."	وقال أغنيو إن حالات داء الكلب بينيلاس انخفضت بشكل حاد إلى 17 حالة في عام 1996 و3 حالات في عام 1997.
dev	main-news	MSRpar	2012test	0503	1.750	وكان لمارك جاربر، محامي وايتلي، وجهة نظر مختلفة.	"ووصف مارك جاربر محامي وايتلي الحكم بأنه ""انتصار كبير""."
dev	main-news	MSRpar	2012test	0504	5.000	وأغلق سهم BioReliance منخفضًا بمقدار 2 سنتًا أمس عند 47.98 دولارًا للسهم.	تم بيع أسهم BioReliance بسعر 47.98 دولارًا عند إغلاق السوق أمس، بانخفاض 2 سنتًا.
dev	main-news	MSRpar	2012test	0505	3.600	قبل خمسة أشهر فقط، التزم دين بقبول أموال دافعي الضرائب وتعهد بمهاجمة أي ديمقراطي لا يقبل ذلك.	قبل خمسة أشهر فقط، التزم دين بقبول أموال دافعي الضرائب وحدود الإنفاق التي تأتي معها، وتعهد بمهاجمة أي ديمقراطي لا يفعل ذلك.
dev	main-news	MSRpar	2012test	0512	3.000	يشعر الفنانون بالقلق من أن الخطة ستضر بأولئك الذين يحتاجون إلى المساعدة أكثر من غيرهم، وهم فناني الأداء الذين يواجهون صعوبة في تنظيم العروض.	ويقول الفنانون إن الخطة ستضر بالثقافة الفرنسية وستعاقب أولئك الذين هم في أمس الحاجة إلى المساعدة، وهم فناني الأداء الذين يجدون صعوبة في ترتيب أعمالهم.
dev	main-news	MSRpar	2012test	0526	2.800	وبناء على طلبه، سيتم إعادة تعيينه داخل المنطقة.	صرح مشرف المنطقة ج. تشيستر فلويد للصحفيين يوم الاثنين أنه سيتم إعادة تعيين مكراكين داخل المنطقة.
dev	main-news	MSRpar	2012test	0528	3.600	قضت محكمة استئناف فيدرالية يوم الثلاثاء بأن الحكومة حرة في حجب أسماء أكثر من 700 شخص اعتقلوا في أعقاب هجمات 11 سبتمبر 2001.	قضت محكمة استئناف فيدرالية يوم الثلاثاء بأن الحكومة الأمريكية يمكنها حجب أسماء الأشخاص الذين اعتقلوا في إطار تحقيقات 11 سبتمبر، مما يعكس قرار المحكمة الابتدائية.
dev	main-news	MSRpar	2012test	0535	3.000	كان الوقت حوالي الساعة الرابعة صباحًا يوم 18 مارس/آذار، أي قبل ساعات فقط من سقوط أولى الصواريخ الدقيقة على العاصمة.	تمت عملية الاستيلاء في الساعة الرابعة صباحًا يوم 18 مارس، قبل ساعات فقط من أول هجوم جوي أمريكي.
dev	main-news	MSRpar	2012test	0538	1.000	وارتفع مؤشر ناسداك الذي تغلب عليه أسهم التكنولوجيا 7.42 نقطة أو 0.45 في المئة الى 1653.44 نقطة.	وانخفض مؤشر ستاندرد اند بورز 500 الأوسع نطاقا 0.46 نقطة أو 0.05 بالمئة إلى 997.02.
dev	main-news	MSRpar	2012test	0542	5.000	وقال جيري كيلي، ممثل الزراعة للاتحاد الأوروبي في واشنطن، إن وزراء الاتحاد الأوروبي تمت دعوتهم لحضور المؤتمر ولكن تم إلغاء المؤتمر لأن الاتحاد يغلق المحادثات حول الإصلاح الزراعي.	وقال جيري كيلي، الممثل الزراعي للاتحاد الأوروبي في واشنطن، إن الدعوة وجهت لوزراء الاتحاد الأوروبي لكن تم إلغاء الاجتماع لأن الاتحاد يغلق المحادثات بشأن الإصلاح الزراعي.
dev	main-news	MSRpar	2012test	0547	3.500	"وقال ستريت وسط ضحكات الجمهور: ""الآن، الرجل الآخر، يشعر بالخجل من حفلته""."	"""الرجل الآخر، يخجل من حزبه، وأنا لا ألومه."
dev	main-news	MSRpar	2012test	0550	4.500	وفي منصبه الجديد، سيحصل داينز على 395 ألف دولار، وهي زيادة كبيرة عن راتب أتكينسون البالغ 361400 دولار.	سيحصل داينز على 395 ألف دولار سنويًا؛ راتب أتكينسون هو 361.400 دولار.
dev	main-news	MSRpar	2012test	0562	4.800	لكن في النهاية، كل ما فعلته الدودة هو زيارة موقع إباحي، حسبما قال فنسنت ويفر، مدير الأمن في شركة Symantec Security Response في كاليفورنيا.	لكن فنسنت ويفر، مدير الأمن في شركة Symantec Security Response، قال إن كل ما فعله الفيروس هو زيارة موقع إباحي.
dev	main-news	MSRpar	2012test	0572	3.500	"وقال القضاة إن الدستور يسمح للحكومة بإدارة الأدوية فقط ""في ظروف محدودة""."	"وفي حكم 6-3، قال القضاة إن مثل هذه الأدوية المضادة للذهان لا يمكن استخدامها إلا في ""ظروف محدودة""."
dev	main-news	MSRpar	2012test	0575	3.692	والتقت الدبلوماسي الماليزي المخضرم بسو تشي يوم الأربعاء في منزل على ضفاف البحيرة في يانجون حيث تخضع للإقامة الجبرية.	والتقت رزالي إسماعيل لمدة 90 دقيقة مع سو تشي، الحائزة على جائزة نوبل للسلام عام 1991، في منزلها المطل على البحيرة، حيث تخضع للإقامة الجبرية.
dev	main-news	MSRpar	2012test	0592	4.000	للوهلة الأولى، يبدو أن التمييز الذي رسمه منشئو سجل عدم الاتصال قد رسم الخط في المكان المناسب تمامًا.	للوهلة الأولى، يبدو أن منشئي السجل قد رسموا الخط الفاصل بين المكالمات المعفاة والمحظورة في المكان الصحيح.
dev	main-news	MSRpar	2012test	0599	3.500	قطع الرئيس الأوكراني ليونيد كوتشما اليوم زيارته إلى أمريكا اللاتينية مع تفاقم النزاع الحدودي المرير بين أوكرانيا وروسيا.	وقد دفع هذا النزاع الرئيس الاوكرانى ليونيد كوتشما الى قطع زيارة دولة لامريكا اللاتينية.
dev	main-news	MSRpar	2012test	0602	4.750	ويعد المسؤولون الشيشان الذين يعملون في الحكومة المدعومة من موسكو هدفا متكررا للمتمردين ويتصاعد التوتر قبل الانتخابات الرئاسية المقررة يوم الأحد المقبل في الشيشان التي مزقتها الحرب.	ويشكل المسؤولون في الحكومة الشيشانية المدعومة من موسكو هدفا متكررا للمتمردين، فيما يتصاعد التوتر قبيل الانتخابات الرئاسية المقررة الأحد في المنطقة التي مزقتها الحرب.
